Date,Close,Open,High,Low,Volume,Change
20-05-2020,9066.55,8889.15,9093.80,8875.35,622.31M,+2.11%
19-05-2020,8879.10,8961.70,9030.35,8855.30,762.15M,+0.63%
18-05-2020,8823.25,9158.30,9158.30,8806.75,772.98M,-3.43%
15-05-2020,9136.85,9182.40,9182.40,9050.00,575.86M,-0.06%
14-05-2020,9142.75,9213.95,9281.10,9119.75,602.56M,-2.57%
13-05-2020,9383.55,9584.20,9584.50,9351.10,846.40M,+2.03%
12-05-2020,9196.55,9168.85,9240.85,9043.95,805.46M,-0.46%
11-05-2020,9239.20,9348.15,9439.90,9219.95,704.65M,-0.13%
08-05-2020,9251.50,9376.95,9382.65,9238.20,609.05M,+0.57%
07-05-2020,9199.05,9234.05,9277.85,9175.90,708.74M,-0.78%
06-05-2020,9270.90,9226.80,9346.90,9116.50,722.19M,+0.71%
05-05-2020,9205.60,9429.40,9450.90,9190.75,725.20M,-0.95%
04-05-2020,9293.50,9533.50,9533.50,9266.95,687.49M,-5.74%
30-04-2020,9859.90,9753.50,9889.05,9731.50,931.17M,+3.21%
29-04-2020,9553.35,9408.60,9599.85,9392.35,653.03M,+1.84%
28-04-2020,9380.90,9389.80,9404.40,9260.00,614.55M,+1.06%
27-04-2020,9282.30,9259.70,9377.10,9250.35,512.79M,+1.40%
24-04-2020,9154.40,9163.90,9296.90,9141.30,659.44M,-1.71%
23-04-2020,9313.90,9232.35,9343.60,9170.15,666.65M,+1.38%
22-04-2020,9187.30,9026.75,9209.75,8946.25,734.38M,+2.29%
21-04-2020,8981.45,9016.95,9044.40,8909.40,655.12M,-3.03%
20-04-2020,9261.85,9390.20,9390.85,9230.80,726.36M,-0.05%
17-04-2020,9266.75,9323.45,9324.00,9091.35,684.20M,+3.05%
16-04-2020,8992.80,8851.25,9053.75,8821.90,719.44M,+0.76%
15-04-2020,8925.30,9196.40,9261.20,8874.10,879.15M,-0.76%
13-04-2020,8993.85,9103.95,9112.05,8912.40,643.97M,-1.30%
09-04-2020,9111.90,8973.05,9128.35,8904.55,742.14M,+4.15%
08-04-2020,8748.75,8688.90,9131.70,8653.90,896.52M,-0.49%
07-04-2020,8792.20,8446.30,8819.40,8360.95,814.18M,+8.76%
03-04-2020,8083.80,8356.55,8356.55,8055.80,697.03M,-2.06%
01-04-2020,8253.80,8584.10,8588.10,8198.35,506.34M,-4.00%
31-03-2020,8597.75,8529.35,8678.30,8358.00,712.66M,+3.82%
30-03-2020,8281.10,8385.95,8576.00,8244.00,593.25M,-4.38%
27-03-2020,8660.25,8949.10,9038.90,8522.90,801.45M,+0.22%
26-03-2020,8641.45,8451.00,8749.05,8304.90,865.59M,+3.89%
25-03-2020,8317.85,7735.15,8376.75,7714.75,736.87M,+6.62%
24-03-2020,7801.05,7848.30,8036.95,7511.10,738.43M,+2.51%
23-03-2020,7610.25,7945.70,8159.25,7583.60,653.54M,-12.98%
20-03-2020,8745.45,8284.45,8883.00,8178.20,1.07B,+5.83%
19-03-2020,8263.45,8063.30,8575.45,7832.55,925.72M,-2.42%
18-03-2020,8468.80,9088.45,9127.55,8407.05,1.52B,-5.56%
17-03-2020,8967.05,9285.40,9403.80,8915.60,935.62M,-2.50%
16-03-2020,9197.40,9587.80,9602.20,9165.10,897.73M,-7.61%
13-03-2020,9955.20,9107.60,10159.40,8555.15,1.39B,+3.81%
12-03-2020,9590.15,10039.95,10040.75,9508.00,1.34B,-8.30%
11-03-2020,10458.40,10334.30,10545.10,10334.00,1.22B,+0.07%
09-03-2020,10451.45,10742.05,10751.55,10294.45,1.57B,-4.90%
06-03-2020,10989.45,10942.65,11035.10,10827.40,1.81B,-2.48%
05-03-2020,11269.00,11306.05,11389.50,11244.60,1.35B,+0.16%
04-03-2020,11251.00,11351.35,11356.60,11082.15,797.65M,-0.46%
03-03-2020,11303.30,11217.55,11342.25,11152.55,696.52M,+1.53%
02-03-2020,11132.75,11387.35,11433.00,11036.25,680.80M,-0.62%
28-02-2020,11201.75,11382.00,11384.80,11175.05,809.90M,-3.71%
27-02-2020,11633.30,11661.25,11663.85,11536.70,608.61M,-0.39%
26-02-2020,11678.50,11738.55,11783.25,11639.60,567.63M,-1.01%
25-02-2020,11797.90,11877.50,11883.05,11779.90,461.00M,-0.27%
24-02-2020,11829.40,12012.55,12012.55,11813.40,490.80M,-2.08%
20-02-2020,12080.85,12119.00,12152.00,12071.45,502.60M,-0.37%
19-02-2020,12125.90,12090.60,12134.70,12042.10,513.57M,+1.11%
18-02-2020,11992.50,12028.25,12030.75,11908.05,676.85M,-0.44%
17-02-2020,12045.80,12131.80,12159.60,12037.00,455.19M,-0.56%
14-02-2020,12113.45,12190.15,12246.70,12091.20,622.78M,-0.50%
13-02-2020,12174.65,12219.55,12225.65,12139.80,501.19M,-0.22%
12-02-2020,12201.20,12151.00,12231.75,12144.30,411.73M,+0.77%
11-02-2020,12107.90,12108.40,12172.30,12099.00,479.98M,+0.64%
10-02-2020,12031.50,12102.35,12103.55,11990.75,524.71M,-0.55%
07-02-2020,12098.35,12151.15,12154.70,12073.95,473.48M,-0.33%
06-02-2020,12137.95,12120.00,12160.60,12084.65,565.12M,+0.40%
05-02-2020,12089.15,12005.85,12098.15,11953.35,758.03M,+0.91%
04-02-2020,11979.65,11786.25,11986.15,11783.40,560.43M,+2.32%
03-02-2020,11707.90,11627.45,11749.85,11614.50,669.82M,+0.39%
01-02-2020,11661.85,11939.00,12017.35,11633.30,537.63M,-2.51%
31-01-2020,11962.10,12100.40,12103.55,11945.85,771.28M,-0.61%
30-01-2020,12035.80,12147.75,12150.30,12010.60,538.14M,-0.77%
29-01-2020,12129.50,12114.90,12169.60,12103.80,514.36M,+0.61%
28-01-2020,12055.80,12148.10,12163.55,12024.50,478.48M,-0.52%
27-01-2020,12119.00,12197.10,12216.60,12107.00,441.16M,-1.06%
24-01-2020,12248.25,12174.55,12272.15,12149.65,593.24M,+0.56%
23-01-2020,12180.35,12123.75,12189.00,12094.10,867.65M,+0.61%
22-01-2020,12106.90,12218.35,12225.05,12087.90,526.30M,-0.52%
21-01-2020,12169.85,12195.30,12230.05,12162.30,443.98M,-0.45%
20-01-2020,12224.55,12430.50,12430.50,12216.90,491.61M,-1.03%
17-01-2020,12352.35,12328.40,12385.45,12321.40,502.06M,-0.03%
16-01-2020,12355.50,12347.10,12389.05,12315.80,395.67M,+0.10%
15-01-2020,12343.30,12349.40,12355.15,12278.75,684.35M,-0.15%
14-01-2020,12362.30,12333.10,12374.25,12308.70,616.26M,+0.27%
13-01-2020,12329.55,12296.70,12337.75,12285.80,500.97M,+0.59%
10-01-2020,12256.80,12271.00,12311.20,12213.20,660.63M,+0.33%
09-01-2020,12215.90,12153.15,12224.05,12132.55,477.47M,+1.58%
08-01-2020,12025.35,11939.10,12044.95,11929.60,445.99M,-0.23%
07-01-2020,12052.95,12079.10,12152.15,12005.35,447.82M,+0.50%
06-01-2020,11993.05,12170.60,12179.10,11974.20,396.50M,-1.91%
03-01-2020,12226.65,12261.10,12265.60,12191.35,428.77M,-0.45%
02-01-2020,12282.20,12198.55,12289.90,12195.25,407.70M,+0.82%
01-01-2020,12182.50,12202.15,12222.20,12165.30,304.08M,+0.12%
31-12-2019,12168.45,12247.10,12247.10,12151.80,426.93M,-0.71%
30-12-2019,12255.85,12274.90,12286.45,12213.80,411.08M,+0.08%
27-12-2019,12245.80,12172.90,12258.45,12157.90,383.79M,+0.98%
26-12-2019,12126.55,12211.85,12221.55,12118.85,520.33M,-0.72%
24-12-2019,12214.55,12269.25,12283.70,12202.10,470.29M,-0.39%
23-12-2019,12262.75,12235.45,12287.15,12213.25,604.78M,-0.07%
20-12-2019,12271.80,12266.45,12293.90,12252.75,810.68M,+0.10%
19-12-2019,12259.70,12223.40,12268.35,12191.15,623.05M,+0.31%
18-12-2019,12221.65,12197.00,12237.70,12163.45,518.86M,+0.47%
17-12-2019,12165.00,12082.45,12182.75,12070.35,499.59M,+0.92%
16-12-2019,12053.95,12131.35,12134.65,12046.30,437.70M,-0.27%
13-12-2019,12086.70,12026.40,12098.85,12023.60,597.71M,+0.96%
12-12-2019,11971.80,11944.30,12005.50,11934.00,752.62M,+0.52%
11-12-2019,11910.15,11867.35,11923.20,11832.30,997.65M,+0.45%
10-12-2019,11856.80,11950.50,11953.20,11844.70,650.22M,-0.68%
09-12-2019,11937.50,11939.10,11981.95,11888.05,599.12M,+0.13%
06-12-2019,11921.50,12047.35,12057.05,11888.85,609.22M,-0.81%
05-12-2019,12018.40,12071.25,12081.20,11998.75,562.23M,-0.21%
04-12-2019,12043.20,11969.95,12054.70,11935.30,747.19M,+0.41%
03-12-2019,11994.20,12067.65,12068.60,11956.40,605.79M,-0.45%
02-12-2019,12048.20,12137.05,12137.15,12023.70,720.95M,-0.07%
29-11-2019,12056.05,12146.20,12147.40,12017.40,804.43M,-0.78%
28-11-2019,12151.15,12132.10,12158.80,12099.95,620.48M,+0.42%
27-11-2019,12100.70,12068.50,12114.90,12055.15,584.23M,+0.52%
26-11-2019,12037.70,12110.20,12132.45,12006.35,1.20B,-0.30%
25-11-2019,12073.75,11922.45,12084.50,11919.75,534.29M,+1.34%
22-11-2019,11914.40,11967.30,11968.10,11883.50,486.82M,-0.45%
21-11-2019,11968.40,12025.65,12028.20,11956.90,557.69M,-0.26%
20-11-2019,11999.10,12004.75,12038.60,11966.05,646.66M,+0.49%
19-11-2019,11940.10,11919.45,11958.85,11881.75,613.91M,+0.47%
18-11-2019,11884.50,11915.15,11946.20,11867.60,514.35M,-0.09%
15-11-2019,11895.45,11904.20,11973.65,11879.25,580.15M,+0.20%
14-11-2019,11872.10,11858.75,11895.65,11802.65,559.49M,+0.27%
13-11-2019,11840.45,11908.30,11946.80,11823.20,659.04M,-0.61%
11-11-2019,11913.45,11879.20,11932.65,11853.95,548.98M,+0.04%
08-11-2019,11908.15,11987.15,12034.15,11888.75,789.25M,-0.86%
07-11-2019,12012.05,12021.10,12021.40,11946.85,562.96M,+0.38%
06-11-2019,11966.05,11911.50,12002.90,11850.25,603.35M,+0.41%
05-11-2019,11917.20,11974.60,11978.95,11861.90,631.95M,-0.20%
04-11-2019,11941.30,11928.90,11989.15,11905.35,823.05M,+0.43%
01-11-2019,11890.60,11886.60,11918.30,11843.35,855.34M,+0.11%
31-10-2019,11877.45,11890.45,11945.00,11855.10,1.41B,+0.28%
30-10-2019,11844.10,11883.90,11883.95,11784.45,725.22M,+0.49%
29-10-2019,11786.85,11643.95,11809.40,11627.35,951.72M,+1.37%
27-10-2019,11627.15,11662.25,11672.40,11604.60,161.78M,+0.37%
25-10-2019,11583.90,11646.15,11646.90,11490.75,812.03M,+0.01%
24-10-2019,11582.60,11661.65,11679.60,11534.65,700.48M,-0.19%
23-10-2019,11604.10,11596.20,11651.60,11554.40,664.16M,+0.14%
22-10-2019,11588.35,11657.15,11714.35,11573.65,867.60M,-0.63%
18-10-2019,11661.85,11580.30,11684.70,11553.15,853.44M,+0.65%
17-10-2019,11586.35,11466.30,11599.10,11439.65,797.57M,+1.07%
16-10-2019,11464.00,11464.95,11481.05,11411.10,533.47M,+0.31%
15-10-2019,11428.30,11360.85,11462.35,11342.10,527.40M,+0.77%
14-10-2019,11341.15,11335.90,11420.45,11290.05,587.58M,+0.32%
11-10-2019,11305.05,11257.70,11362.90,11189.40,737.80M,+0.63%
10-10-2019,11234.55,11280.50,11293.35,11208.55,562.02M,-0.70%
09-10-2019,11313.30,11152.95,11321.60,11090.15,741.15M,+1.68%
07-10-2019,11126.40,11196.20,11233.85,11112.65,733.20M,-0.43%
04-10-2019,11174.75,11388.45,11400.30,11158.35,928.52M,-1.23%
03-10-2019,11314.00,11322.25,11370.40,11257.35,1.02B,-0.40%
01-10-2019,11359.90,11515.40,11554.20,11247.90,1.31B,-1.00%
30-09-2019,11474.45,11491.15,11508.25,11390.80,756.85M,-0.33%
27-09-2019,11512.40,11556.35,11593.60,11499.75,650.02M,-0.51%
26-09-2019,11571.20,11469.85,11610.85,11466.35,844.47M,+1.15%
25-09-2019,11440.20,11564.85,11564.95,11416.10,629.05M,-1.28%
24-09-2019,11588.20,11590.70,11655.05,11539.20,651.72M,-0.10%
23-09-2019,11600.20,11542.70,11694.85,11471.35,882.83M,+2.89%
20-09-2019,11274.20,10746.80,11381.90,10691.00,1.36B,+5.32%
19-09-2019,10704.80,10845.20,10845.20,10670.25,642.60M,-1.25%
18-09-2019,10840.65,10872.80,10885.15,10804.85,519.16M,+0.21%
17-09-2019,10817.60,11000.10,11000.10,10796.50,482.01M,-1.69%
16-09-2019,11003.50,10994.85,11052.70,10968.20,434.45M,-0.65%
13-09-2019,11075.90,10986.80,11084.45,10945.75,624.31M,+0.85%
12-09-2019,10982.80,11058.30,11081.75,10964.95,551.44M,-0.48%
11-09-2019,11035.70,11028.50,11054.80,11011.65,687.14M,+0.30%
09-09-2019,11003.05,10936.70,11028.85,10889.80,412.47M,+0.52%
06-09-2019,10946.20,10883.80,10957.05,10867.45,497.21M,+0.91%
05-09-2019,10847.90,10860.95,10920.10,10816.00,595.70M,+0.03%
04-09-2019,10844.65,10790.40,10858.75,10746.35,508.78M,+0.43%
03-09-2019,10797.90,10960.95,10967.50,10772.70,483.04M,-2.04%
30-08-2019,11023.25,10987.80,11042.60,10874.80,628.15M,+0.68%
29-08-2019,10948.30,10996.05,11021.10,10922.40,649.88M,-0.89%
28-08-2019,11046.10,11101.30,11129.65,10987.65,549.96M,-0.53%
27-08-2019,11105.35,11106.55,11141.75,11049.50,685.55M,+0.43%
26-08-2019,11057.85,11000.30,11070.30,10756.55,684.14M,+2.11%
23-08-2019,10829.35,10699.60,10862.55,10637.15,667.08M,+0.82%
22-08-2019,10741.35,10905.30,10908.25,10718.30,668.19M,-1.62%
21-08-2019,10918.70,11018.15,11034.20,10906.65,557.87M,-0.89%
20-08-2019,11017.00,11063.90,11076.30,10985.30,444.72M,-0.33%
19-08-2019,11053.90,11094.80,11146.90,11037.85,369.49M,+0.06%
16-08-2019,11047.80,11043.65,11068.65,10924.30,470.91M,+0.17%
14-08-2019,11029.40,11003.25,11078.15,10935.60,511.54M,+0.95%
13-08-2019,10925.85,11139.40,11145.90,10901.60,624.64M,-1.65%
09-08-2019,11109.65,11087.90,11181.45,11062.80,538.06M,+0.70%
08-08-2019,11032.45,10899.20,11058.05,10842.95,482.47M,+1.63%
07-08-2019,10855.50,10958.10,10975.65,10835.90,548.47M,-0.85%
06-08-2019,10948.25,10815.40,11018.55,10813.80,517.89M,+0.79%
05-08-2019,10862.60,10895.80,10895.80,10782.60,506.56M,-1.23%
02-08-2019,10997.35,10930.30,11080.15,10848.95,547.42M,+0.16%
01-08-2019,10980.00,11060.20,11076.75,10881.00,499.92M,-1.24%
31-07-2019,11118.00,11034.05,11145.30,10999.40,536.69M,+0.29%
30-07-2019,11085.40,11213.70,11267.45,11072.65,479.06M,-0.93%
29-07-2019,11189.20,11307.50,11310.95,11152.40,482.86M,-0.84%
26-07-2019,11284.30,11247.45,11307.60,11210.05,522.67M,+0.29%
25-07-2019,11252.15,11290.40,11361.40,11239.35,553.68M,-0.17%
24-07-2019,11271.30,11322.45,11359.75,11229.80,413.20M,-0.53%
23-07-2019,11331.05,11372.25,11398.15,11302.80,458.93M,-0.13%
22-07-2019,11346.20,11392.85,11398.15,11301.25,516.04M,-0.64%
19-07-2019,11419.25,11627.95,11640.35,11399.30,446.05M,-1.53%
18-07-2019,11596.90,11675.60,11677.15,11582.40,498.26M,-0.78%
17-07-2019,11687.50,11670.75,11706.65,11651.15,464.83M,+0.21%
16-07-2019,11662.60,11596.65,11670.05,11573.95,480.16M,+0.64%
15-07-2019,11588.35,11614.75,11618.40,11532.30,368.79M,+0.31%
12-07-2019,11552.50,11601.15,11639.55,11538.60,359.42M,-0.26%
11-07-2019,11582.90,11561.45,11599.00,11519.50,317.26M,+0.73%
10-07-2019,11498.90,11536.15,11593.70,11475.65,337.57M,-0.49%
09-07-2019,11555.90,11531.60,11582.55,11461.00,442.52M,-0.02%
08-07-2019,11558.60,11770.40,11771.90,11523.30,464.03M,-2.14%
05-07-2019,11811.15,11964.75,11981.75,11797.90,530.72M,-1.14%
04-07-2019,11946.75,11928.80,11969.25,11923.65,333.60M,+0.25%
03-07-2019,11916.75,11932.15,11945.20,11887.05,340.53M,+0.05%
02-07-2019,11910.30,11890.30,11917.45,11814.70,363.20M,+0.38%
01-07-2019,11865.60,11839.90,11884.65,11830.80,278.42M,+0.65%
28-06-2019,11788.85,11861.15,11871.70,11775.50,303.89M,-0.45%
27-06-2019,11841.55,11860.85,11911.15,11821.05,480.17M,-0.05%
26-06-2019,11847.55,11768.15,11871.85,11757.55,327.88M,+0.43%
25-06-2019,11796.45,11681.00,11814.40,11651.00,300.48M,+0.83%
24-06-2019,11699.65,11725.80,11754.00,11670.20,277.62M,-0.21%
21-06-2019,11724.10,11827.60,11827.95,11705.10,468.43M,-0.91%
20-06-2019,11831.75,11653.65,11843.50,11635.05,442.02M,+1.20%
19-06-2019,11691.45,11744.45,11802.50,11625.10,446.93M,0.00%
18-06-2019,11691.50,11677.05,11727.20,11641.15,365.53M,+0.17%
17-06-2019,11672.15,11844.00,11844.05,11657.75,295.53M,-1.28%
14-06-2019,11823.30,11910.10,11911.85,11797.70,390.30M,-0.76%
13-06-2019,11914.05,11873.90,11931.35,11817.05,447.90M,+0.07%
12-06-2019,11906.20,11962.45,11962.45,11866.35,283.72M,-0.50%
11-06-2019,11965.60,11959.85,12000.35,11904.35,332.18M,+0.36%
10-06-2019,11922.70,11934.90,11975.05,11871.75,303.33M,+0.44%
07-06-2019,11870.65,11865.20,11897.50,11769.50,302.46M,+0.23%
06-06-2019,11843.75,12039.80,12039.80,11830.25,415.21M,-1.48%
04-06-2019,12021.65,12052.65,12095.20,12005.85,289.22M,-0.55%
03-06-2019,12088.55,11953.75,12103.05,11920.10,315.30M,+1.39%
31-05-2019,11922.80,11999.80,12039.25,11829.45,438.88M,-0.19%
30-05-2019,11945.90,11865.30,11968.55,11859.40,421.20M,+0.71%
29-05-2019,11861.10,11905.80,11931.90,11836.80,318.07M,-0.57%
28-05-2019,11928.75,11958.35,11958.55,11864.90,598.31M,+0.03%
27-05-2019,11924.75,11855.50,11957.15,11812.40,348.36M,+0.68%
24-05-2019,11844.10,11748.00,11859.00,11658.10,374.64M,+1.60%
23-05-2019,11657.05,11901.30,12041.15,11614.50,569.03M,-0.69%
22-05-2019,11737.90,11727.95,11784.80,11682.40,355.87M,+0.25%
21-05-2019,11709.10,11863.65,11883.55,11682.80,381.04M,-1.01%
20-05-2019,11828.25,11651.90,11845.20,11591.70,452.10M,+3.69%
17-05-2019,11407.15,11261.90,11426.15,11259.85,412.11M,+1.33%
16-05-2019,11257.10,11180.35,11281.55,11143.35,350.74M,+0.90%
15-05-2019,11157.00,11271.70,11286.80,11136.95,414.17M,-0.58%
14-05-2019,11222.05,11151.65,11294.75,11108.30,398.12M,+0.66%
13-05-2019,11148.20,11258.70,11300.20,11125.60,357.59M,-1.16%
10-05-2019,11278.90,11314.15,11345.80,11251.05,387.32M,-0.20%
09-05-2019,11301.80,11322.40,11357.60,11255.05,373.03M,-0.51%
08-05-2019,11359.45,11478.70,11479.10,11346.95,372.83M,-1.20%
07-05-2019,11497.90,11651.50,11657.05,11484.45,337.50M,-0.87%
06-05-2019,11598.25,11605.80,11632.55,11571.35,299.05M,-0.97%
03-05-2019,11712.25,11722.60,11770.90,11699.35,305.52M,-0.11%
02-05-2019,11724.75,11725.55,11789.30,11699.55,380.28M,-0.20%
30-04-2019,11748.15,11748.75,11756.25,11655.90,532.63M,-0.06%
26-04-2019,11754.65,11683.75,11762.90,11661.75,333.48M,+0.97%
25-04-2019,11641.80,11735.70,11796.75,11624.30,604.36M,-0.72%
24-04-2019,11726.15,11601.50,11740.85,11578.85,335.20M,+1.30%
23-04-2019,11575.95,11612.95,11645.95,11564.80,272.54M,-0.16%
22-04-2019,11594.45,11727.05,11727.05,11583.95,260.36M,-1.35%
18-04-2019,11752.80,11856.15,11856.15,11738.50,339.65M,-0.29%
16-04-2019,11787.15,11736.20,11810.95,11731.55,354.32M,+0.83%
15-04-2019,11690.35,11667.00,11704.60,11648.25,290.00M,+0.40%
12-04-2019,11643.45,11612.85,11657.35,11578.80,246.01M,+0.40%
11-04-2019,11596.70,11592.55,11606.70,11550.55,279.78M,+0.11%
10-04-2019,11584.30,11646.85,11680.05,11571.75,359.94M,-0.75%
09-04-2019,11671.95,11612.05,11683.90,11569.70,300.47M,+0.58%
08-04-2019,11604.50,11704.35,11710.30,11549.10,260.93M,-0.53%
05-04-2019,11665.95,11638.40,11689.65,11609.50,266.67M,+0.59%
04-04-2019,11598.00,11660.20,11662.55,11559.20,349.03M,-0.39%
03-04-2019,11643.95,11735.30,11761.00,11629.15,365.76M,-0.59%
02-04-2019,11713.20,11711.55,11729.35,11655.85,386.13M,+0.38%
01-04-2019,11669.15,11665.20,11738.10,11644.75,379.57M,+0.39%
29-03-2019,11623.90,11625.45,11630.35,11570.15,416.28M,+0.47%
28-03-2019,11570.00,11463.65,11588.50,11452.45,527.68M,+1.09%
27-03-2019,11445.05,11531.45,11546.20,11413.00,350.45M,-0.33%
26-03-2019,11483.25,11375.20,11496.75,11352.45,282.58M,+1.14%
25-03-2019,11354.25,11395.65,11395.65,11311.60,294.46M,-0.90%
22-03-2019,11456.90,11549.20,11572.80,11434.55,386.19M,-0.56%
20-03-2019,11521.05,11553.35,11556.10,11503.10,366.30M,-0.10%
19-03-2019,11532.40,11500.30,11543.85,11451.25,326.10M,+0.61%
18-03-2019,11462.20,11473.85,11530.15,11412.50,320.25M,+0.31%
15-03-2019,11426.85,11376.85,11487.00,11370.80,463.70M,+0.74%
14-03-2019,11343.25,11382.50,11383.45,11313.75,294.48M,+0.01%
13-03-2019,11341.70,11326.20,11352.30,11276.60,383.00M,+0.36%
12-03-2019,11301.20,11231.35,11320.40,11227.00,391.31M,+1.19%
11-03-2019,11168.05,11068.75,11180.90,11059.85,352.24M,+1.20%
08-03-2019,11035.40,11038.85,11049.00,11008.95,326.57M,-0.21%
07-03-2019,11058.20,11077.95,11089.05,11027.10,321.21M,+0.05%
06-03-2019,11053.00,11024.85,11062.30,10998.85,372.55M,+0.60%
05-03-2019,10987.45,10864.85,10994.90,10817.00,373.22M,+1.14%
01-03-2019,10863.50,10842.65,10877.90,10823.10,308.53M,+0.66%
28-02-2019,10792.50,10865.70,10865.70,10784.85,644.16M,-0.13%
27-02-2019,10806.65,10881.20,10939.70,10751.20,381.08M,-0.26%
26-02-2019,10835.30,10775.30,10888.75,10729.30,414.95M,-0.41%
25-02-2019,10880.10,10813.25,10887.10,10788.05,385.90M,+0.82%
22-02-2019,10791.65,10782.70,10801.55,10758.40,396.85M,+0.02%
21-02-2019,10789.85,10744.10,10808.85,10721.50,279.58M,+0.51%
20-02-2019,10735.45,10655.45,10752.70,10646.40,289.20M,+1.24%
19-02-2019,10604.35,10636.70,10722.85,10585.65,291.51M,-0.34%
18-02-2019,10640.95,10738.65,10759.90,10628.40,345.44M,-0.78%
15-02-2019,10724.40,10780.25,10785.75,10620.40,521.88M,-0.20%
14-02-2019,10746.05,10786.10,10792.70,10718.75,627.04M,-0.44%
13-02-2019,10793.65,10870.55,10891.65,10772.10,321.96M,-0.35%
12-02-2019,10831.40,10879.70,10910.90,10823.80,292.32M,-0.53%
11-02-2019,10888.80,10930.90,10930.90,10857.10,285.98M,-0.50%
08-02-2019,10943.60,11023.50,11041.20,10925.45,352.79M,-1.14%
07-02-2019,11069.40,11070.45,11118.10,11043.60,263.54M,+0.06%
06-02-2019,11062.45,10965.10,11072.60,10962.70,298.51M,+1.17%
05-02-2019,10934.35,10908.65,10956.70,10886.70,268.10M,+0.20%
04-02-2019,10912.25,10876.75,10927.90,10814.15,318.30M,+0.17%
01-02-2019,10893.65,10851.35,10983.45,10813.45,482.27M,+0.58%
31-01-2019,10830.95,10690.55,10838.05,10678.55,604.82M,+1.68%
30-01-2019,10651.80,10702.25,10710.20,10612.85,410.11M,0.00%
29-01-2019,10652.20,10653.70,10690.35,10583.65,356.91M,-0.09%
28-01-2019,10661.55,10792.45,10804.45,10630.95,419.68M,-1.10%
25-01-2019,10780.55,10859.75,10931.70,10756.45,463.44M,-0.64%
24-01-2019,10849.80,10844.05,10866.60,10798.65,361.08M,+0.17%
23-01-2019,10831.50,10931.05,10944.80,10811.95,298.88M,-0.84%
22-01-2019,10922.75,10949.80,10949.80,10864.15,300.77M,-0.36%
21-01-2019,10961.85,10919.35,10987.45,10885.75,288.83M,+0.50%
18-01-2019,10906.95,10914.85,10928.20,10852.20,323.81M,+0.02%
17-01-2019,10905.20,10920.85,10930.65,10844.65,271.68M,+0.14%
16-01-2019,10890.30,10899.65,10928.15,10876.90,276.54M,+0.03%
15-01-2019,10886.80,10777.55,10896.95,10777.55,310.74M,+1.39%
14-01-2019,10737.60,10807.00,10808.00,10692.35,298.77M,-0.53%
11-01-2019,10794.95,10834.75,10850.15,10739.40,260.79M,-0.25%
10-01-2019,10821.60,10859.35,10859.35,10801.80,254.36M,-0.31%
09-01-2019,10855.15,10862.40,10870.40,10749.40,333.01M,+0.49%
08-01-2019,10802.15,10786.25,10818.45,10733.25,277.70M,+0.28%
07-01-2019,10771.80,10804.85,10835.95,10750.15,269.37M,+0.41%
04-01-2019,10727.35,10699.70,10741.05,10628.65,296.60M,+0.52%
03-01-2019,10672.25,10796.80,10814.05,10661.25,286.24M,-1.11%
02-01-2019,10792.50,10868.85,10895.35,10735.05,309.67M,-1.08%
01-01-2019,10910.10,10881.70,10923.60,10807.10,159.40M,+0.44%
31-12-2018,10862.55,10913.20,10923.55,10853.20,186.50M,+0.02%
28-12-2018,10859.90,10820.95,10893.60,10817.15,253.09M,+0.74%
27-12-2018,10779.80,10817.90,10834.20,10764.45,470.16M,+0.47%
26-12-2018,10729.85,10635.45,10747.50,10534.55,271.94M,+0.62%
24-12-2018,10663.50,10780.90,10782.30,10649.25,230.29M,-0.84%
21-12-2018,10754.00,10944.25,10963.65,10738.65,389.24M,-1.81%
20-12-2018,10951.70,10885.20,10962.55,10880.05,328.80M,-0.14%
19-12-2018,10967.30,10930.55,10985.15,10928.00,321.80M,+0.54%
18-12-2018,10908.70,10850.90,10915.40,10819.10,294.94M,+0.19%
17-12-2018,10888.35,10853.20,10900.35,10844.85,306.15M,+0.77%
14-12-2018,10805.45,10784.50,10815.75,10752.10,350.58M,+0.13%
13-12-2018,10791.55,10810.75,10838.60,10749.50,387.81M,+0.50%
12-12-2018,10737.60,10591.00,10752.20,10560.80,371.70M,+1.79%
11-12-2018,10549.15,10350.05,10567.15,10333.85,438.70M,+0.58%
10-12-2018,10488.45,10508.70,10558.85,10474.95,393.10M,-1.92%
07-12-2018,10693.70,10644.80,10704.55,10599.35,335.85M,+0.87%
06-12-2018,10601.15,10718.15,10722.65,10588.25,328.28M,-1.69%
05-12-2018,10782.90,10820.45,10821.05,10747.95,322.02M,-0.80%
04-12-2018,10869.50,10877.10,10890.95,10833.35,332.14M,-0.13%
03-12-2018,10883.75,10930.70,10941.20,10845.35,422.36M,+0.06%
30-11-2018,10876.75,10892.10,10922.45,10835.10,467.86M,+0.17%
29-11-2018,10858.70,10808.70,10883.05,10782.35,712.65M,+1.21%
28-11-2018,10728.85,10708.75,10757.80,10699.85,437.63M,+0.40%
27-11-2018,10685.60,10621.45,10695.15,10596.35,382.83M,+0.54%
26-11-2018,10628.60,10568.30,10637.80,10489.75,332.86M,+0.97%
22-11-2018,10526.75,10612.65,10646.25,10512.00,246.93M,-0.69%
21-11-2018,10600.05,10670.95,10671.30,10562.35,310.19M,-0.53%
